Priorität;Firma;Kategorie;Ansprechpartner;Telefon;Email;PLZ;Ort;Gesprächsaufhänger;Notiz
B;NLStBV – Geschäftsbereich Hannover;Behörde;;0511 / 3034-01;poststelle-h@nlstbv.niedersachsen.de;30655;Hannover;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Region Hannover – Fachbereich Verkehr und Straßenwesen;Behörde;;0511 / 616-0;verkehr@region-hannover.de;30159;Hannover;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;GP Günter Papenburg AG – Zentrale;Privat (Straßenbau);Geschäftsleitung Papenburg;0511 / 6747;info@gp-papenburg.de;30179;Hannover;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Tiefbau, Asphalt, Erdbau, Recycling, eigene Asphaltmischwerke
B;Johann Bunte Bauunternehmung GmbH & Co. KG – NL Hannover;Privat (Straßenbau);-;0511 / 6140;info@bunte.de;30659;Hannover;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Autobahnbau, Asphalt, Ingenieurbau, Erdbau
B;Dreher + Stetter GmbH;Privat (Straßenbau);;07471 / 9302;;72379;Hechingen;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßen-/Tiefbau, Kanalbau, Erschließung; Raum Schwäbische Alb"
B;Regierungspräsidium Karlsruhe – Referat 44;Behörde;;0721 / 926-0;abteilung4@rpk.bwl.de;69115;Heidelberg;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;RP Stuttgart – Straßenbauamt Heilbronn;Behörde;;07131 / 6422-0;;74072;Heilbronn;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Scherer+Kohl GmbH;Privat (Straßenbau);;0621 / 5902;;;Heilbronn;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßen-/Tiefbau, Asphaltbau; eigene Asphaltmischanlagen; Hauptsitz Ludwigshafen"
B;Franz Lischke Straßenbau e.K.;Privat (Straßenbau);;09252 / 5215;;95233;Helmbrechts;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Asphaltarbeiten, Pflaster, Kanal-/Leitungsbau; ca. 20 MA"
B;Landkreis Helmstedt – Tiefbau;Behörde;;05351 / 121-0;info@landkreis-helmstedt.de;38350;Helmstedt;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Landkreis Hildesheim – Fachdienst Straßen;Behörde;;05121 / 309-0;info@landkreishildesheim.de;31134;Hildesheim;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Werner Zapf GmbH;Privat (Straßenbau);;06205 / 307;;68766;Hockenheim;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßen-/Tiefbau, Asphaltbau, Kanalbau, Erdbau; Raum Rhein-Neckar"
B;Landkreis Holzminden – Tiefbau;Behörde;;05531 / 707-0;info@landkreis-holzminden.de;37603;Holzminden;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Landkreis Schwalm-Eder – Straßenbau;Behörde;;05681 / 775-0;info@schwalm-eder-kreis.de;34576;Homberg (Efze);Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Wilhelm Schütz GmbH;Privat (Straßenbau);;06126 / 9501;;65510;Idstein;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßen-/Tiefbau, Asphaltbau, Kanalbau; seit 1921; Raum Rheingau-Taunus"
B;Staatliches Bauamt Ingolstadt;Behörde;;0841 / 3143-0;poststelle@stbain.bayern.de;85049;Ingolstadt;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;TLBV – Standort Jena;Behörde;;03641 / 4282-0;poststelle@tlbv.thueringen.de;07743;Jena;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Mitteldeutsche Straßenbau GmbH;Privat (Straßenbau);;034605 / 456;;06184;Kabelsketal;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßenbau, Asphalt, Deckensanierung; eigene Asphaltmischanlage; Raum Halle"
B;LBM Rheinland-Pfalz – Fachgruppe Kaiserslautern;Behörde;;0631 / 3631-0;;67657;Kaiserslautern;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Regierungspräsidium Karlsruhe – Abt. 4 Straßenwesen;Behörde;;0721 / 926-0;abteilung4@rpk.bwl.de;76247;Karlsruhe;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;RP Karlsruhe – Straßenbauamt Karlsruhe;Behörde;;0721 / 926-0;;76247;Karlsruhe;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Hessen Mobil – Standort Kassel;Behörde;;0561 / 7667-0;poststelle.ks@mobil.hessen.de;34117;Kassel;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Landkreis Kassel – Fachdienst Straßen;Behörde;;0561 / 1003-0;info@landkreiskassel.de;34117;Kassel;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;EUROVIA GmbH – NL Kassel;Privat (Straßenbau);-;0561 / 5101;info@eurovia.de;34123;Kassel;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßenbau, Asphalt, Pflaster, Tiefbau
B;Bickhardt Bau AG – NL Kassel;Privat (Straßenbau);-;0561 / 5104;info@bickhardt.de;34123;Kassel;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Tiefbau, Autobahnbau, Ingenieurbau
B;Bauer Bau GmbH Kassel;Privat (Straßenbau);;0561 / 5811;info@bauer-bau-kassel.de;34123;Kassel;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Tiefbau, Kanalbau, Asphaltarbeiten
B;Staatliches Bauamt Kempten;Behörde;;0831 / 521-01;poststelle@stbake.bayern.de;87435;Kempten;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Bauunternehmen Schröder GmbH;Privat (Straßenbau);;035245 / 72570;;01665;Klipphausen;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßenbau, Asphalt, Tiefbau, Pflaster; Raum Dresden/Meißen"
B;RP Freiburg – Außenstelle Konstanz;Behörde;;07531 / 286-0;;78462;Konstanz;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Landkreis Waldeck-Frankenberg – Straßenbau;Behörde;;05631 / 954-0;info@landkreis-waldeck-frankenberg.de;34497;Korbach;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Staatliches Bauamt Krumbach;Behörde;;08282 / 8907-0;poststelle@stbakr.bayern.de;86381;Krumbach;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Lang Bau GmbH & Co. KG;Privat (Straßenbau);;08282 / 8929;;86381;Krumbach;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßenbau, Tiefbau, Kanalbau; seit 1924; Raum Günzburg/Krumbach"
B;Planungs- und Bauabteilung / SG Tiefbau;Kommune;;09221 / 940-0;;95326;Kulmbach;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
B;Satzinger GmbH Straßen- und Tiefbau;Privat (Straßenbau);;08456 / 2469;;85092;Kösching;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßenbau, Asphaltierung, Tiefbau; Raum Ingolstadt"
B;Xaver Lutzenberger GmbH & Co. KG;Privat (Straßenbau);;08191 / 940;;86899;Landsberg am Lech;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßen-/Tiefbau, Asphaltbau, Erdbau; seit 1946"
B;Staatliches Bauamt Landshut;Land Bayern (StBA);Uta Riedel (vertretungsberechtigt);+49 871 9254-001;poststelle@stbala.bayern.de;84034;Landshut;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Erhaltung/Unterhalt klassifizierter Straßen
B;Kemna Bau Andreae GmbH & Co. KG – NL Rhein-Main;Privat (Straßenbau);;06103 / 5098;;63225;Langen;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Asphaltbau, Straßenbau, Deckschichterneuerung; eigene Asphaltmischwerke; Tochter STRABAG"
B;STRABAG AG – Direktion Niedersachsen / Bereich Hannover;Privat (Straßenbau);-;0511 / 72688;info@strabag.com;30855;Langenhagen;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Autobahnbau, Asphalt, Beton, Ingenieurbau
B;EUROVIA GmbH – NL Hannover;Privat (Straßenbau);-;0511 / 7262;info@eurovia.de;30855;Langenhagen;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßenbau, Asphalt (eigene Mischanlagen), Deckenbau
B;KEMNA BAU Andreae GmbH & Co. KG – Betrieb Hannover;Privat (Straßenbau);-;0511 / 7262-100;info@kemna.de;30855;Langenhagen;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Asphaltbau, eigene Mischanlagen, Kaltrecycling
B;Eiffage Infra-Bau SE – NL Niedersachsen;Privat (Straßenbau);-;0511 / 7262-200;info@eiffage-infra.de;30855;Langenhagen;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Autobahnbau, Asphalt, Brückenbau
B;STL Straßen- und Tiefbau GmbH Lauchhammer;Privat (Straßenbau);;03574 / 4676;;01979;Lauchhammer;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßenbau, Tiefbau, Asphaltierung; Raum Südbrandenburg/Nordsachsen"
B;Karl Köster GmbH & Co. KG – Bereich Tiefbau;Privat (Straßenbau);;05132 / 9250;info@karl-koester.de;31275;Lehrte;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Tiefbau, Kanalbau, Pflasterarbeiten
B;LASuV – Niederlassung Leipzig;Behörde;;0341 / 9770-0;nl-leipzig@lasuv.sachsen.de;04107;Leipzig;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;PORR GmbH & Co. KGaA – NL Sachsen;Privat (Straßenbau);;0341 / 2530;;04109;Leipzig;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Tiefbau, Infrastrukturbau, Straßenbau
B;Matthäi Bauunternehmen GmbH & Co. KG – NL Leipzig;Privat (Straßenbau);;0341 / 4200;;04249;Leipzig;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßenbau, Asphalt, Tiefbau, Erdbau; großer norddeutscher Mittelständler"
B;SBL Straßenbau Leisnig GmbH;Privat (Straßenbau);;034321 / 626;;04703;Leisnig;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßen-/Tiefbau, Asphaltbau, kommunale Instandsetzung; Raum Mittelsachsen"
B;Teichmann Bau GmbH – NL Sachsen;Privat (Straßenbau);;037204 / 685;;09350;Lichtenstein/Sa.;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Tiefbau, Asphalt, Kanalbau, Erdbau
B;G & B Bau GmbH;Privat (Straßenbau);;03722 / 7101;;09212;Limbach-Oberfrohna;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßenbau, Tiefbau, Kanalbau, Asphaltarbeiten; Raum Chemnitz/Zwickau"
B;Karl Gemünden GmbH & Co. KG;Privat (Straßenbau);;06431 / 5050;;65549;Limburg an der Lahn;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßen-/Tiefbau, Kanalbau, Ingenieurbau; seit 1893; ca. 800 MA; Raum Limburg/Westerwald"
B;Landkreis Teltow-Fläming - Straßenamt;Behörde;;03371 / 608-3400;strassenamt@teltow-flaeming.de;14943;Luckenwalde;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Bauunternehmung Eckhard Schöps GmbH;Privat (Straßenbau);;03371 / 6325;info@schoeps-bau.de;14943;Luckenwalde;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen- und Tiefbau, Asphaltarbeiten
B;Landkreis Ludwigslust-Parchim - Fachdienst Straßen;Behörde;;03874 / 624-3800;strassenamt@kreis-lup.de;19288;Ludwigslust;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Landkreis Dahme-Spreewald - Straßenamt;Behörde;;03546 / 20-1600;strassenamt@dahme-spreewald.de;15907;Lübben;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;LSBB – Zentrale Magdeburg;Behörde;;0391 / 567-01;poststelle@lsbb.sachsen-anhalt.de;39114;Magdeburg;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;LSBB – Regionalbereich Mitte;Behörde;;0391 / 567-02;rb-mitte@lsbb.sachsen-anhalt.de;39114;Magdeburg;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;GP Papenburg Baugesellschaft mbH – NL Magdeburg;Privat (Straßenbau);-;0391 / 2529;info@gp-papenburg.de;39126;Magdeburg;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßenbau, Asphalt, Tiefbau, Erdbau, Recycling
B;Matthäi Bauunternehmen GmbH & Co. KG – NL Magdeburg;Privat (Straßenbau);;0391 / 2880;info@matthaei.de;39126;Magdeburg;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßenbau, Asphalt, Tiefbau, Erdbau, Kanalbau
B;Bauer Bau GmbH Magdeburg;Privat (Straßenbau);;0391 / 6083;info@bauer-bau-magdeburg.de;39112;Magdeburg;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Tiefbau, Asphalt, Kanalbau, Erdbau
B;Berger Bau SE – NL Magdeburg;Privat (Straßenbau);;0391 / 2811;info@bergerholding.eu;39126;Magdeburg;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Tiefbau, Verkehrswegebau, Asphalt
B;Diringer & Scheidel Bauunternehmung GmbH & Co. KG;Privat (Straßenbau);;0621 / 8604;;68199;Mannheim;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßenbau, Kanalbau, Rohrleitungsbau; ca. 1.200 MA; seit 1882"
B;Epple Tiefbau GmbH & Co. KG;Privat (Straßenbau);;07144 / 830;;71672;Marbach am Neckar;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Tiefbau, Straßenbau, Kanalbau, Erdbau; regionales Familienunternehmen"
B;Karl Bodenmüller Bau GmbH;Privat (Straßenbau);;08342 / 9614;;87616;Marktoberdorf;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßen-/Tiefbau, Asphalt, Kanalbau; seit 1953; Raum Ostallgäu"
B;Hoch- und Tiefbauamt;Kommune;;03693 / 454-549;;98617;Meiningen;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
B;LASuV – Niederlassung Meißen;Behörde;;03521 / 7186-0;nl-meissen@lasuv.sachsen.de;01662;Meißen;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Kutter GmbH & Co. KG;Privat (Straßenbau);;08331 / 8557;;87700;Memmingen;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßensanierung, Deckeninstandsetzung, Asphalt-Fräsarbeiten; Spezialist; bundesweit"
B;Karl Strohmaier GmbH;Privat (Straßenbau);;07123 / 9440;;72555;Metzingen;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßen-/Tiefbau, Kanalbau, Erdbau; Raum Ermstal und Schwäbische Alb"
B;Eberle Bau GmbH & Co. KG;Privat (Straßenbau);;08261 / 795;;87719;Mindelheim;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßen-/Tiefbau, Asphalt, Kanalbau, Ingenieurbau; Raum Unterallgäu"
B;Grünbeck Straßen- und Tiefbau GmbH;Privat (Straßenbau);;08261 / 7697;;87719;Mindelheim;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßenbau, Asphaltierung, Tiefbau; Raum Mindelheim/Unterallgäu"
B;Straßen.NRW - RNL Niederrhein;Behörde;;02161 / 409-0;kontakt.rnl.nr@strassen.nrw.de;41065;Mönchengladbach;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Staatliches Bauamt München;Behörde;;089 / 35782-01;poststelle@stbam.bayern.de;80939;München;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;STRABAG AG – Direktion Bayern Süd;Privat (Straßenbau);;089 / 32402;;80807;München;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßen-/Autobahnbau, Asphalt, Gussasphalt, Brücken; Marktführer"
B;Ed. Züblin AG (STRABAG) – Bereich Süd;Privat (Straßenbau);;089 / 5005;;80339;München;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Ingenieur-/Tiefbau, Infrastruktur, Straßenbau
B;PORR GmbH & Co. KGaA – NL München;Privat (Straßenbau);;089 / 78067;;81379;München;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Tiefbau, Infrastrukturbau, Straßenbau
B;HOCHTIEF Infrastructure – NL Süd;Privat (Straßenbau);;089 / 5490;;80335;München;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Verkehrsinfrastruktur, Ingenieurbau, Tiefbau
B;Max Bögl Stiftung & Co. KG – NL München;Privat (Straßenbau);;089 / 3245;;80807;München;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Infrastruktur-/Verkehrswegebau, Brücken, Asphaltbau; ca. 6.000+ MA"
B;Held & Francke Baugesellschaft mbH;Privat (Straßenbau);;089 / 1497;;80992;München;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Tiefbau, Straßenbau, Kanalbau, Spezialtiefbau; seit 1905; ca. 300 MA"
B;Baresel GmbH – NL München;Privat (Straßenbau);;089 / 3207;;80807;München;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Tiefbau, Asphaltbau, Ingenieurbau
B;Matthäi Bauunternehmen – NL München;Privat (Straßenbau);;089 / 3168;;80939;München;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßenbau, Asphalt, Tiefbau, Erdbau
B;Gebr. Echterhoff GmbH & Co. KG - NL Münster;Privat (Straßenbau);;0251 / 9230;info@echterhoff.de;48143;Münster;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;Straßen-/Tiefbau, Ingenieurbau, Kanalbau
B;Eurovia GmbH – NL Rhein-Main;Privat (Straßenbau);;06102 / 7480;;63263;Neu-Isenburg;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Straßenbau, Asphaltbau, Tiefbau, Kanalbau; Tochter Vinci; eigene Mischwerke"
B;Colas Rhein-Main GmbH;Privat (Straßenbau);;06102 / 8885;;63263;Neu-Isenburg;Ergänzung für schnelle Kleinreparaturen zwischen Heißasphalt-Einsätzen - ARM Kaltasphalt;"Asphaltbau, Straßensanierung, Deckschichterneuerung; eigene Mischwerke; Tochter Colas/Bouygues"
B;Straßenbauamt Neubrandenburg (SBL MV);Behörde;;0395 / 380-0;poststelle@sba-nb.mv-regierung.de;17034;Neubrandenburg;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Landkreis Mecklenburgische Seenplatte - Straßenamt;Behörde;;0395 / 570-3600;strassenamt@lk-seenplatte.de;17033;Neubrandenburg;Sofort-Reparaturlösung für Straßenunterhalt nach Frostperiode - ARM Asphalt Repair Mix;Straßenbau/-unterhaltung Bundes-/Staatsstraßen
B;Tiefbauverwaltung der Stadt / Landratsamt Tiefbau;Kommune;;09181 / 470-203;;92318;Neumarkt i.d.OPf.;Frostschäden auf Gemeindestraßen schnell beheben - Kaltasphalt ARM als Sofortlösung für Ihren Bauhof;Kommunaler Straßenunterhalt, Schlaglochbeseitigung
